"Product ID [Non Editable]","Variant ID [Non Editable]","Product Type [Non Editable]","Product Page","Product URL","Title","Description","SKU","Option Name 1","Option Value 1","Option Name 2","Option Value 2","Option Name 3","Option Value 3","Option Name 4","Option Value 4","Option Name 5","Option Value 5","Option Name 6","Option Value 6","Price","Sale Price","On Sale","Stock","Categories","Tags","Weight","Length","Width","Height","Visible","Hosted Image URLs"
"63ce7fc680532a55e7f44d72","0e57773b-8fdb-4c45-b7c8-4c2c03adfd4e","PHYSICAL","shop","/mcdodo-20w-double-usb-type-c-adapter","20W USB-C Wall Charger For Home","<p class="""" data-rte-preserve-empty=""true"" style=""white-space:pre-wrap;""></p>","SQ3950728","Color","White","","","","","","","","","","","30.00","19.99","Yes","3","/power-adaptors","","0.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1715548374199-M7MVHTCBMZUTKR7L32FC/20w-s4.png https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1715548789238-42LKZ20Z8QEFVDLHOY6X/20W-MA.png https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1715548374283-CY9ZNJ2PV8B98VW2UK1O/1000_02_27deeddc-bffb-457e-b968-c00609a9dd9c_1024x1024.jpeg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1715548374287-RNLBUD5QKR428KFFSQ0N/2_a947eb91-9548-4250-afd4-6518de0de026_1000x1000.jpeg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1715548374210-W8STLXYUEGABMWKJ9UMY/20w-s5.jpeg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1715548374254-B97U0MWC1LHBA2GD0ICJ/20w-s1.png https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1715548373995-RCYJNPT8S8T7IZBLH0P8/20w-s2.png https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1715548374124-6H2HL8TSBOES9HRJ858J/20w-s3.png"
"","835f8381-2f08-4918-9f8d-632305038a59","","","","","","SQ9778344","Color","Purple","","","","","","","","","","","30.00","19.99","Yes","0","","","0.0","0.0","0.0","0.0","",""
"","e9ada6a4-72ea-4069-b269-8a6377dd94e3","","","","","","SQ9315182","Color","Blue","","","","","","","","","","","30.00","19.99","Yes","0","","","0.0","0.0","0.0","0.0","",""
"64041454c1b1641c8abb0c22","111aedc4-62b4-465f-810f-acaa5d88ed67","PHYSICAL","shop","100w-essentials","100W USB-C to USB-C Auto Power Off Cable","<p class="""">Mcdodo Essentials; <strong>Auto Power Off PD Fast Charging with Max 5A Current and Max 100W</strong></p><ul data-rte-list=""default""><li><p class="""">Support 100W output, fast and stable power delivery to laptops, tablets, mobile phones, etc.</p></li><li><p class="""">LED indicators, according to the charging state, automatic colour switching</p></li><li><p class="""">Built-in E-mark chip, equipped with MSC technology independently developed by MCDODO, automatic identification of equipment matching current, safe and fast charging</p></li><li><p class="""">Multi-strand thick copper core conduction, low loss, support 100W high power output</p></li><li><p class="""">The SR is thickened and strengthened, the structure is strong and durable</p></li><li><p class="""">Use of two-colour nylon weaving, delicate and beautiful, flexible and strong</p></li></ul><p class=""""></p>","SQ0186668","Length","1.2M","","","","","","","","","","","30.00","17.95","Yes","0","/usbc-cables","","0.0","0.0","0.0","0.0","No","https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1704319712577-DXCB7XO2QQ8K3WPK0EAH/100W-APO.png https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1677989332983-JVZI5LC24NHUSUFAVZTK/5_56605ba3-4bf5-4d08-85bb-3f18af9235ed_small.jpg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1677989332506-8YGDPSDIQIV8RFTZC0OY/1_97b201e0-c6d4-404a-8c43-3a2252b5737d_1000x1000_crop_center.jpg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1677989324491-819ML36L049EZW5ZNUST/Screenshot+2023-03-05+040706.png https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1677989332858-2EK0LB0J0679IJNRFBKY/2_31396da8-82e1-40ec-9d87-1dc4099bcc71_1000x1000_crop_center.jpg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1677989332828-TUM58YYE6EKXGFU2RDFY/4_4e7629ca-3400-4bd2-9844-71595e4dbb5b_1000x1000_crop_center.jpg"
"","ceddbe4d-a91f-44a5-9e90-d8e989fd3113","","","","","","SQ2136746","Length","1.8M","","","","","","","","","","","40.00","19.95","Yes","0","","","0.0","0.0","0.0","0.0","",""
"67db3dc032dd7a4c71104351","995d5ee4-6c31-407d-ad24-15cc7558fa2f","PHYSICAL","shop","100w-fast-cable","USB-C to USB-C Amber Series 100W Orange","","SQ5029197","Length","1.8","Color","Orange","","","","","","","","","39.99","18.99","Yes","1","/usbc-cables","","0.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/4a030c89-d96f-4b7d-a3fb-4d880f32da45/charging-cable-with-transparent-type-c-connector-12m-amber-series-mcdodo__2_-removebg-preview.png"
"671ac8e2bd32d801cc49ff41","76b2b73c-d9be-4aaa-a09e-6f404aecc3f5","PHYSICAL","shop","100w-triple","100W GaN Triple USB Charging Adapter","","SQ4615639","","","","","","","","","","","","","75.00","50.00","No","0","/power-adaptors","","0.0","0.0","0.0","0.0","No","https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/ee80a0ce-c316-4bc5-b6ca-0291357f6373/image-removebg-preview.png https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/899cbbe2-6c77-4871-b83f-fc698f89813c/1000x1000_101601248-5.jpg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/14e0891a-b082-4257-a18e-f0aac2b911cf/1000x1000_101601248-7.jpg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/b75d3df8-9eed-4c7b-bbe6-f20699dda2de/1000x1000_101601248-1.jpg"
"6749d784b9528f56d3e38600","9e8650be-b669-4c79-ae13-d098b8189385","PHYSICAL","shop","12w-superfast-usb","120W USB-C Super Fast Cable","","SQ8407828","","","","","","","","","","","","","29.99","14.85","Yes","0","/usbc-cables","","0.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/23f42026-d1de-4f7a-a7ea-90a6a259dda2/H2fa9ee5767de428391a9e0d7cb6a3e7eU-removebg-preview.png"
"63113579e56c842f06ef0c90","68ab79e0-8989-47ac-9bba-51f5e30df4dd","PHYSICAL","shop","15w-wireless-3-in-1-charging-station","15W Wireless 3 in 1 Charging Station","<p class="""">3 in 1 charger station, support three devices charging at the same time:</p><p style=""text-align:start;"" class="""">Wireless charging 1, for iPhone and Android cellphones</p><p style=""text-align:start;"" class="""">wireless charging 2, for iPod and other TWS earphone which support wireless charger feature</p><p style=""text-align:start;"" class="""">wired charging 3, for I watch</p><p style=""text-align:start;"" class="""">Smart compatible with Apple, Huawei, Samsung, Xiaomi, oppo, vivo, one plus, hammer, etc.</p><p style=""text-align:start;"" class="""">MagSafe design make charging for iPhone 12 series more effectively</p><p style=""text-align:start;"" class="""">With led indicator to view charging status easily</p><p class="""">• Airpod slot design put and charge</p><p style=""text-align:start;"" class="""">• iWatch Vertical charging stand</p><p style=""text-align:start;"" class="""">Material: PC+ABS</p><p style=""text-align:start;"" class="""">Input: PD(QC)18-36W</p><p style=""text-align:start;"" class="""">Dimension : 193 x 93 x 67.7mm</p><p style=""text-align:start;"" class="""">Output: 15W/10W/7.5W/5W</p>","SQ3864443","Color","Black","","","","","","","","","","","85.00","50.00","Yes","0","/accessories","","0.0","0.0","0.0","0.0","No","https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1662072441428-2U71YN81UEFDZJCWVAIB/TMBlpg3Q.jpeg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1662072436367-SKCO0NNZH2PCUR2RTLQH/Screenshot+2022-09-01+at+23.45.52.png https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1662072442930-4OD1V364LSFEQF6NR9PJ/IfK437uQ.jpeg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1662072576048-7B9RZ7T7FY5U8APNU5HT/ZDaIqj8Q.jpeg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1662072595482-PKZFMWJ707HG2Y6MOHGQ/RvqOZu6g.jpeg"
"","4e1fd7e8-9e83-4394-b20d-25bc44d413b7","","","","","","SQ9169558","Color","White","","","","","","","","","","","85.00","50.00","Yes","3","","","0.0","0.0","0.0","0.0","",""
"62eb095e62e7a879cdb459af","ca9e5370-8489-4884-ac2f-2518abda0f50","PHYSICAL","shop","180degree-gaming-cable","180 Degree Gaming Cable with 7 Colour LED Sticky Base","<p class=""""><strong>180-degree design</strong> for maximum flex while using your iPhone or USB-C phone for gaming.</p><p style=""text-align:start;"" class="""">Apple Lightning and USB Type-C Available</p><p style=""text-align:start;"" class=""""><strong>Cable Length: 1.8 Meter</strong></p><p class=""""><strong>7 Colour LED with </strong><span style=""text-decoration:underline""><strong>Dual Sucker Fixing </strong></span><strong>for maximum stickiness</strong></p><p style=""text-align:start;"" class=""""><strong>Soft TPE material:</strong> flat wire anti-break pleat bend connection</p><p style=""text-align:start;"" class=""""><strong>Compatible with all IOS devices:</strong> upgrade automatically, no warning pop-ups - Apple MFI Certifed.</p>","SQ4735470","Cable Type","Lightning For Apple","","","","","","","","","","","40.00","20.00","Yes","0","/apple-cables, /accessories","","0.0","0.0","0.0","0.0","No","https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1661070892077-PBD8OLY5B8C2ZS6F8U8E/00.jpeg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1661070891450-JY936EKTTD12UFXYN3EC/33.jpeg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1661070891676-KR02W2WNEG7BRUSFIG1M/99.jpeg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1661070892357-FKF3NFCMZC423S4DHIW3/44.jpeg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1661070892471-3FC14MYYLOUF3MX76VZG/55.jpeg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1661070891961-YPXV9WAVFCE8HI65E9A7/22.jpeg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1661070891662-6J8TATTCB6Z72L7PO8IG/box.jpeg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1661070891867-MV8VYTDT6HXI0B5UR6ZZ/77.jpeg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1661070892298-4HSVDVJHDIJ3RYVSDI4Y/11.jpeg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1661067391172-UP9Y4RID0CN7P6JH1W7P/s-l1600.jpeg"
"","9fbec1bf-9f71-4049-bf35-0866266bdc88","","","","","","SQ9560530","Cable Type","USB-C","","","","","","","","","","","50.00","20.00","Yes","0","","","0.0","0.0","0.0","0.0","",""
"61e6cd89c2b1a75423c5ba8b","434f78d1-f233-4f5c-a9a0-ed81893be9fb","PHYSICAL","shop","18w-usb-c-single-output-car-charger","18W USB-C Single Output PD Fast Car Charger","<p class=""""><strong>USB-C 18W PD Car Charger</strong></p><ul data-rte-list=""default""><li><p class="""">high quality pd charger in car for mobile with exquisite workmanship</p></li><li><p class="""">18W UBS-C car phone adapter</p></li><li><p class="""">Led indicate light easily view in darkness</p></li><li><p class="""">Compatible with several brands fast charging Systerm, support for iPhone, Xiaomi, Huawei, Samsung etc.</p></li></ul><p class="""">Colour: Black</p>","MC749","","","","","","","","","","","","","25.00","16.99","No","1","/power-adaptors, /accessories","","0.0","0.0","0.0","0.0","No","https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1642515864682-M5IMMVKHBNJUNZGXM3I2/2.jpeg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1642515863585-K1AJQT64F9K3OZTQRSS3/4.jpeg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1642515863996-S5EEZDEP4DHFK7AHIA1Q/3.jpeg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1642515863925-1PPI0CSODDVALK0YVTFL/5.jpeg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1642515862252-VLE9K5DBMA0P3B05SRT0/1.jpeg"
"61c0bcbda06cdf2f11467adb","bd244db7-6368-444b-b15d-8f789de55358","PHYSICAL","shop","2-in-1-wireless-phone-stand-charger","Wireless Charging Dock 2 in 1 Charging + Stand","<p class="""">McDodo 2 in 1 Multi-function charging station.</p><p class=""""><strong>The newest McDodo 2-in-1 wireless charger is MAGSAFE with a 15W output power that will charge your smartphone including iPhone 12 and AirPods.<br>USB-C charging connector, Magnetic desktop bracket wireless charger for every iPhone 12 and above.</strong></p><p class="""">15W/ 10W/ 7.5W/ 5W Wireless charger smart power deliver to different devices</p><p class="""">With strong magnetic firmly adsorb mobiles as a phone holder</p><p class="""">Adjustable angle, match with different user habit</p><p class="""">Quality material fireproof PC and skin-friendly ABS, high-class appearance.</p><p class="""">Dedicated workmanship, increase the base for greater stability; <span style=""color: rgb(32, 33, 36)"">aluminium</span> alloy pole.</p><p class=""""><br></p>","SQ7567675","","","","","","","","","","","","","70.00","40.00","Yes","0","/power-adaptors, /accessories","","0.0","0.0","0.0","0.0","No","https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1640021386789-E8XM87SIMVG7674LDUNF/2.jpeg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1640021386450-YAW48G1MTJOM3CB8D1K5/9.jpeg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1640021384772-Y4S514TKCTAIN7EVCTG8/3.jpeg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1640021354541-6WPLM88VM9OLE99BQ3HD/6.jpeg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1640021368497-1VDQ13BISR42LHI7A5KR/4.jpeg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1640021353446-2WNTV79SAV8PBIJ0ZENO/7.jpeg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1640021368751-9835YBYF07AJ5ZU0UND2/10.jpeg"
"65a01fe5106ef4478bfef11e","de4df666-63cf-4f0a-857a-c8a72cc21970","PHYSICAL","shop","20k-power-bank","20000mAh Power Bank with Digital Display","<p class="""" style=""white-space:pre-wrap;""><strong><em>- Smart 4-in-1 fast charging with PD, QC, SCP and VOOC</em></strong></p><p style=""text-align:start;white-space:pre-wrap;"" class=""""><strong><em>- Support fast charging for smartphones</em></strong></p><p style=""text-align:start;white-space:pre-wrap;"" class=""""><strong><em>- 20W and Max. 22.5W fast charging outputs</em></strong></p><p style=""text-align:start;white-space:pre-wrap;"" class=""""><strong><em>- LED digital display for battery capacity status</em></strong></p><p style=""text-align:start;white-space:pre-wrap;"" class=""""><strong><em>- With safety protection including over-current, over-voltage and over-heat protection</em></strong></p>","SQ0890181","","","","","","","","","","","","","119.99","50.00","Yes","0","/accessories","","0.0","0.0","0.0","0.0","No","https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1704993941865-PC1ZJ7SCG7TCTDHVB5G4/02_f733de2e-1344-4dad-bb80-7d9dd0b130fa_1000x1000_crop_center.jpg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1704993944573-M0LO1XUHKG55LFLDISQN/05_1f459cf4-14b4-4982-a9e4-e8bfe4c0d0bb_1000x1000.jpg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1704993931371-UCQ9LRRCHIX9MPU148QP/04_88ec4c48-856e-4ed4-8157-4c897c19c1f8_1000x1000.jpg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1704993943332-41JRYDNG1IL8NXMG7T94/03_6cce3cd6-2a8c-48cf-a33f-e7284212fdc7_1000x1000_crop_center.jpg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1704993944425-TK1V3VY00HT4OZHX2WY5/02_40121b81-b4f7-48c8-9440-414f3d4beca6_1000x1000_crop_center.jpg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1704994046986-P8MCTNKMZWO0XYO4CL8P/01_1f812ed9-c087-4f4c-969c-19de8e77f534_1000x1000.jpg"
"63b4e268be47b033ed9df226","e5d01fdf-4b43-4645-8ba4-d1145577bc22","PHYSICAL","shop","20w-single-port-adopter","20W Single USB-C Output Charging Adoptor","<p class=""""><span style=""color: rgb(0, 0, 0)"">20W PD Fast charge set, single Port with Type-C to 8-Pin Data Cable&nbsp;Compatible with iPhones, 1.2Mtr long.&nbsp;</span></p><p class=""""></p><p class=""""><span style=""color: rgb(0, 0, 0)"">UK Plug Wall Adaptor</span></p><p class=""""><span style=""color: rgb(0, 0, 0)"">Electrical Protection CE safety protection includes over-current protection, short circuit protection, over-heat protection</span></p><p class=""""><span style=""color: rgb(0, 0, 0)"">Single USB-C for output. USB-C supports PD3.0, PS, QC2.0, QC3.0, FCP, Apple 2.4A, Samsung AFC, BC1.2.Connector Type: Type-C to 8-Pin&nbsp;Compatible with iPhones</span></p>","SQ5901840","","","","","","","","","","","","","50.00","25.00","Yes","3","/power-adaptors","","0.0","0.0","0.0","0.0","No","https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1672799030254-FJP11T2OYXUQXOMG6ROS/3.jpg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1672799030534-5BB5VRHCWJ31H25LNHPQ/4.jpg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1672799030382-HHKII6E7Y25BXE1I9Z1B/5.jpg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1672799030398-UHYK6VNM6JBYT2OW9YAE/6.jpg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1672799030958-30SJ565BR0CBB91D4F9K/Screenshot+2023-01-04+021605.png https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1672799030410-56M10N6OISA7WK7Z2B63/s-l1600.jpg"
"663e953c61689a56db4cd0a3","b78c20b3-e3f7-49bc-8a5f-84b9b5f666b4","PHYSICAL","shop","240w-usb-c-to-usb","240W USB-C to USB-C Cable Gold Plated 2 Meter","<p class="""" data-rte-preserve-empty=""true"" style=""white-space:pre-wrap;""></p>","SQ7057365","Length","2M","","","","","","","","","","","14.95","0.00","No","0","/usbc-cables","","0.0","0.0","0.0","0.0","No","https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1715377732636-UR1VSZ03JW1GZ4ZPD9KX/c-t-c-240+%285%29.jpg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1715377732625-F1KZA173TWARLE32VQLE/c-t-c-240+%283%29.jpg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1715377732228-57A5V5WAH640C2X047ET/c-t-c-240+%282%29.jpg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1715377732516-5CC0GJH83XTNS9NYC59Z/c-t-c-240+%286%29.jpg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1715377732618-XNNKFCWODUGVNZGDCFO8/c-t-c-240+%284%29.jpg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1715377732128-45BA6XDN0X217G63E3SP/c-t-c-240+%281%29.png"
"65a90367c945084e8a72ca40","f237a141-4bc5-43a3-bddd-c318eb210e7d","PHYSICAL","shop","240w-usb4","240W USB-C to USB-C Charging and Data Cable","<p class="""" data-rte-preserve-empty=""true"" style=""white-space:pre-wrap;""></p>","SQ5026268","Length","1.2M (4’ft)","","","","","","","","","","","40.00","19.95","Yes","0","/usbc-cables","","0.0","0.0","0.0","0.0","No","https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1705785124125-0WDC2M0SD6PXU2K4ZJQT/mcdodo-usb4-fast-charger-cable-40gbps-data-240w-pd3-1-5a-charging-8k-60hz-bsavvi-8+%281%29.jpg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1705785124100-PQ62H0WU9WBD9PKMGQU6/mcdodo-usb4-fast-charger-cable-40gbps-data-240w-pd3-1-5a-charging-8k-60hz-bsavvi-2.jpg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1705785124034-1RO1DTSGT6QKQJR5JW5P/mcdodo-usb4-fast-charger-cable-40gbps-data-240w-pd3-1-5a-charging-8k-60hz-bsavvi-4.jpg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1705785124201-LHG7QHKTTIBXKXZ0TYGO/mcdodo-usb4-fast-charger-cable-40gbps-data-240w-pd3-1-5a-charging-8k-60hz-bsavvi-5.jpg https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1705785165926-2NA7QLKKJG3RWOUNF6TV/Screenshot+2024-01-20+211122.png https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1705785167476-0MY8MJOKRYYQMXGJ6XDW/Screenshot+2024-01-20+211109.png https://images.squarespace-cdn.com/content/v1/5f72acc31b34c544edab12fe/1705786041050-3XZWXVGCCNIPDRTNHD70/mai-240w.png"
